Date,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather Conditions,Roadwork and Construction Activity,Year,Month,Day_of_Week,Day_Name,Is_Weekend,Quarter,Day_of_Month,Traffic Volume_Lag1,Traffic Volume_Lag7,Traffic Volume_Rolling7,Congestion Level_Lag1,Congestion Level_Lag7,Congestion Level_Rolling7,Average Speed_Lag1,Average Speed_Lag7,Average Speed_Rolling7,Speed_Volume_Ratio,Congestion_per_Incident,Road_Avg_Congestion,Area_Avg_Congestion,Congestion_Deviation
2022-04-15,Indiranagar,CMH Road,37085,22.77637192995746,1.5,100.0,100.0,2,124.17,77.85800787963308,92.39526342822845,87.55768518227893,108,Fog,No,2022,4,4,Friday,0,2,15,21442.0,13297.0,23563.428571428572,71.16069636018649,49.72556637793904,77.01434688421935,46.06082710258342,51.46083241211854,41.82941409281999,0.6141666962372242,33.333333333333336,88.1763652110034,87.64189020088799,11.8236347889966
2022-04-17,Indiranagar,CMH Road,24603,39.87506609119098,1.12840792422036,77.31648140129334,100.0,2,99.206,28.98550642688827,91.79321046417309,61.465947515382695,88,Fog,No,2022,4,6,Sunday,1,2,17,37085.0,24079.0,26961.714285714286,100.0,71.86415981516214,84.19640883022807,22.77637192995746,41.905289253005606,37.731634023939826,1.6207399947644994,25.77216046709778,88.1763652110034,87.64189020088799,-10.859883809710055
2022-04-18,Indiranagar,CMH Road,34433,54.19281300144459,1.5,100.0,100.0,1,118.866,56.79675969122796,93.80422563921049,67.73135472215593,93,Clear,No,2022,4,0,Monday,0,2,18,24603.0,33311.0,27036.571428571428,77.31648140129334,100.0,84.97531191396112,39.87506609119098,30.144098879549908,37.4416021436806,1.5738626608615163,50.0,88.1763652110034,87.64189020088799,11.8236347889966
2022-04-19,Indiranagar,CMH Road,35509,41.70957572095812,1.5,100.0,100.0,1,121.018,11.29888773489023,84.39246631914807,96.0403293503906,85,Clear,No,2022,4,1,Tuesday,0,2,19,34433.0,25308.0,27196.85714285714,100.0,88.02416619095173,84.97531191396111,54.19281300144459,46.28956735182948,40.87713273252269,1.174619834998398,50.0,88.1763652110034,87.64189020088799,11.8236347889966
2022-04-20,Indiranagar,CMH Road,40631,20.0,1.5,100.0,100.0,5,131.262,56.72701727569187,85.98931395029562,95.06043679208062,103,Clear,No,2022,4,2,Wednesday,0,2,20,35509.0,22341.0,28654.14285714286,100.0,65.09674921353452,86.68614531525371,41.70957572095812,45.21665411703564,40.222848213826786,0.4922349929856513,16.666666666666668,88.1763652110034,87.64189020088799,11.8236347889966
2022-04-21,Indiranagar,CMH Road,38097,41.72979960469693,1.5,100.0,100.0,3,126.194,60.17224680370543,71.98791325520018,58.318136215586094,88,Clear,No,2022,4,3,Thursday,0,2,21,40631.0,25166.0,31267.0,100.0,93.22909023176162,91.67232399903449,20.0,31.728629533617276,36.62046905425026,1.0953565793814979,25.0,88.1763652110034,87.64189020088799,11.8236347889966
2022-04-22,Indiranagar,CMH Road,26105,30.27315611563008,1.5,77.20790092367623,100.0,3,102.21,13.545172851060842,95.32611945487328,92.06070727555266,95,Clear,No,2022,4,4,Friday,0,2,22,38097.0,21442.0,33114.28571428572,100.0,71.16069636018649,92.63959682306856,41.72979960469693,46.06082710258342,38.04920763583307,1.159668880123734,19.30197523091906,88.1763652110034,87.64189020088799,-10.968464287327166
2022-04-23,Indiranagar,CMH Road,43255,34.688396351985226,1.5,100.0,100.0,3,136.51,71.73736994823079,94.08279351314228,75.31831267808946,100,Windy,No,2022,4,5,Saturday,1,2,23,26105.0,37085.0,33780.42857142857,77.20790092367623,100.0,93.50348318928137,30.27315611563008,22.77637192995746,35.79382606626831,0.8019511351747827,25.0,88.1763652110034,87.64189020088799,11.8236347889966
2022-04-24,Indiranagar,CMH Road,28992,26.846888852118923,1.5,100.0,100.0,2,107.984,69.28990198300879,73.1155487454858,85.09724122872942,76,Clear,No,2022,4,6,Sunday,1,2,24,43255.0,24603.0,34661.857142857145,100.0,77.31648140129334,93.50348318928137,34.688396351985226,39.87506609119098,37.4955438408437,0.9260102391045434,33.333333333333336,88.1763652110034,87.64189020088799,11.8236347889966
2022-04-25,Indiranagar,CMH Road,35550,23.84579996469794,1.5,100.0,100.0,2,121.1,40.02465954181116,70.98980129760092,78.96818086632737,79,Fog,No,2022,4,0,Monday,0,2,25,28992.0,34433.0,35288.857142857145,100.0,100.0,96.74398584623945,26.846888852118923,54.19281300144459,35.63437566383341,0.6707679314964259,33.333333333333336,88.1763652110034,87.64189020088799,11.8236347889966
2022-04-26,Indiranagar,CMH Road,33428,30.549965174622653,1.5,100.0,100.0,4,116.856,18.24027393578392,96.64443375478552,81.50261010748142,98,Clear,Yes,2022,4,1,Tuesday,0,2,26,35550.0,35509.0,35448.42857142857,100.0,100.0,96.74398584623945,23.84579996469794,41.70957572095812,31.29908808715532,0.9139034693856245,20.0,88.1763652110034,87.64189020088799,11.8236347889966
2022-04-27,Indiranagar,CMH Road,39916,20.28020722970571,1.5,100.0,100.0,4,129.832,45.21479244351816,79.78673128909374,58.74732568789939,107,Clear,No,2022,4,2,Wednesday,0,2,27,33428.0,40631.0,35151.142857142855,100.0,100.0,96.74398584623945,30.549965174622653,20.0,29.704858009107394,0.5080721322203055,20.0,88.1763652110034,87.64189020088799,11.8236347889966
2022-04-28,Indiranagar,CMH Road,46471,37.94843563152678,1.5,100.0,100.0,3,142.942,36.029451189277125,88.96305687161613,74.99917658024175,102,Fog,No,2022,4,3,Thursday,0,2,28,39916.0,38097.0,35049.0,100.0,100.0,96.74398584623945,20.28020722970571,41.72979960469693,29.744887613351064,0.8166046702572956,25.0,88.1763652110034,87.64189020088799,11.8236347889966
2022-04-29,Indiranagar,CMH Road,37256,32.94642776121185,1.5,100.0,100.0,1,124.512,71.22056614711397,62.004281197598736,75.6157655628331,99,Clear,No,2022,4,4,Friday,0,2,29,46471.0,26105.0,36245.28571428572,100.0,77.20790092367623,96.74398584623945,37.94843563152678,30.27315611563008,29.20469276004104,0.8843254176833758,50.0,88.1763652110034,87.64189020088799,11.8236347889966
2022-04-30,Indiranagar,CMH Road,27268,43.890021156230894,1.5,90.22560578937583,100.0,3,104.536,42.498683169827935,63.04873573780193,77.6581639835695,95,Clear,Yes,2022,4,5,Saturday,1,2,30,37256.0,43255.0,37838.28571428572,100.0,100.0,100.0,32.94642776121185,34.688396351985226,29.58658870940987,1.609579769555189,22.55640144734396,88.1763652110034,87.64189020088799,2.0492405783724337
2022-05-01,Indiranagar,CMH Road,49897,50.511225894664136,1.5,100.0,100.0,0,149.79399999999998,58.31633333901662,63.9324584094895,55.771681999175456,107,Rain,No,2022,5,6,Sunday,1,2,1,27268.0,28992.0,35554.42857142857,90.22560578937583,100.0,98.60365796991084,43.890021156230894,26.846888852118923,30.901106538587822,1.0123098762383338,100.0,88.1763652110034,87.64189020088799,11.8236347889966
2022-05-02,Indiranagar,CMH Road,21812,63.12356292509493,1.2378393815795912,71.10638263578566,100.0,3,93.624,21.566652314728064,76.58750838597726,89.31469644208491,97,Clear,No,2022,5,0,Monday,0,2,2,49897.0,35550.0,38540.857142857145,100.0,100.0,98.60365796991084,50.511225894664136,23.84579996469794,34.28172611609428,2.893983262657937,17.776595658946416,88.1763652110034,87.64189020088799,-17.069982575217736
2022-05-03,Indiranagar,CMH Road,20585,56.32287374838938,1.1856900664756795,65.17825102461,100.0,1,91.17,79.81411844984488,91.47516791283851,63.68331270509133,93,Overcast,Yes,2022,5,1,Tuesday,0,2,3,21812.0,33428.0,36578.28571428572,71.10638263578566,100.0,94.47599834645165,63.12356292509493,30.549965174622653,39.89283511043671,2.7361123997274412,32.589125512305,88.1763652110034,87.64189020088799,-22.998114186393394
2022-05-04,Indiranagar,CMH Road,23912,54.87320711625677,1.054254880608252,77.39127742745364,100.0,1,97.824,40.675924618436994,92.2654448690104,79.29845893499478,103,Clear,No,2022,5,2,Wednesday,0,2,4,20585.0,39916.0,34743.57142857143,65.17825102461,100.0,89.50146277853878,56.32287374838938,20.28020722970571,43.57467919240338,2.2947978887695206,38.69563871372682,88.1763652110034,87.64189020088799,-10.785087783549756
2022-05-08,Indiranagar,CMH Road,11286,61.55433080903119,1.1228833547292765,30.70121587461068,59.82903954556566,0,72.572,30.288482366574826,72.25531575302817,58.04526419817502,200,Clear,No,2022,5,6,Sunday,1,2,8,23912.0,46471.0,32457.285714285714,77.39127742745364,100.0,86.27164526817502,54.87320711625677,37.94843563152678,48.516536319053536,5.454043133885451,30.70121587461068,88.1763652110034,87.64189020088799,-57.47514933639272
2022-05-09,Indiranagar,CMH Road,37490,23.41998193477768,1.5,100.0,100.0,4,124.98,49.02491317759632,67.73718366719827,84.07229380599105,120,Clear,No,2022,5,0,Monday,0,2,9,11286.0,37256.0,27430.85714285714,30.70121587461068,100.0,76.37181896454797,61.55433080903119,32.94642776121185,51.888807058697026,0.624699438110901,20.0,88.1763652110034,87.64189020088799,11.8236347889966
2022-05-10,Indiranagar,CMH Road,23432,51.12821044442915,1.0520654375510674,84.64032721209009,100.0,3,96.864,56.6328332995413,74.61278252659373,52.97014869453855,111,Clear,No,2022,5,1,Tuesday,0,2,10,37490.0,27268.0,27464.285714285714,100.0,90.22560578937583,76.37181896454798,23.41998193477768,43.890021156230894,50.52788622634928,2.1819823508206366,21.16008180302252,88.1763652110034,87.64189020088799,-3.536037998913315
2022-05-12,Indiranagar,CMH Road,41356,26.439989647255555,1.5,100.0,100.0,3,132.712,74.88814995542377,88.08257032109145,70.70139618776804,103,Clear,No,2022,5,3,Thursday,0,2,12,23432.0,49897.0,26916.285714285714,84.64032721209009,100.0,75.57392202493573,51.12821044442915,50.511225894664136,51.56191326752047,0.6393265704433589,25.0,88.1763652110034,87.64189020088799,11.8236347889966
2022-05-13,Indiranagar,CMH Road,37075,30.915004818437936,1.5,100.0,100.0,2,124.15,73.19257104818544,79.3240436837564,64.04805265865107,108,Clear,Yes,2022,5,4,Friday,0,2,13,41356.0,21812.0,25696.14285714286,100.0,71.10638263578566,75.57392202493573,26.439989647255555,63.12356292509493,48.12316523217638,0.8338504334035856,33.333333333333336,88.1763652110034,87.64189020088799,11.8236347889966
2022-05-14,Indiranagar,CMH Road,23166,47.21304893976557,1.1501231368113969,68.48052139663076,100.0,1,96.332,36.01393329068814,97.20957964172214,72.11945585537283,110,Clear,No,2022,5,5,Saturday,1,2,14,37075.0,20585.0,27876.571428571428,100.0,65.17825102461,79.70158164839492,30.915004818437936,56.32287374838938,43.521942645511096,2.0380319839318646,34.24026069831538,88.1763652110034,87.64189020088799,-19.695843814372637
2022-05-15,Indiranagar,CMH Road,22841,53.22842073216358,1.3689592109730035,80.31840029514366,100.0,0,95.682,50.79355794104811,92.8456850759472,93.07951763862496,106,Clear,No,2022,5,6,Sunday,1,2,15,23166.0,23912.0,28245.285714285714,68.48052139663076,77.39127742745364,80.17333455868359,47.21304893976557,54.87320711625677,42.22053910142198,2.3303892444360392,80.31840029514366,88.1763652110034,87.64189020088799,-7.857964915859739
2022-05-16,Indiranagar,CMH Road,11859,44.31561631175173,1.3600619005790622,44.03446325570271,64.25615170192911,0,73.718,71.49400934298373,84.12217071729927,72.65627034518025,188,Overcast,No,2022,5,0,Monday,0,2,16,22841.0,11286.0,28092.285714285714,80.31840029514366,30.70121587461068,80.5914949683536,53.22842073216358,61.55433080903119,41.9855696179801,3.7368763227718804,44.03446325570271,88.1763652110034,87.64189020088799,-44.14190195530069
2022-05-17,Indiranagar,CMH Road,31178,23.20826781263691,1.5,100.0,100.0,3,112.356,54.116670997431314,77.46284493234364,72.83144945755708,110,Overcast,No,2022,5,1,Tuesday,0,2,17,11859.0,37490.0,28174.14285714286,44.03446325570271,100.0,82.4962445942239,44.31561631175173,23.41998193477768,39.52289611836874,0.7443796206503596,25.0,88.1763652110034,87.64189020088799,11.8236347889966
2022-05-18,Indiranagar,CMH Road,49780,37.78923097167444,1.5,100.0,100.0,2,149.56,60.06700699847951,89.42754994680818,99.84554446488865,108,Clear,No,2022,5,2,Wednesday,0,2,18,31178.0,23432.0,27272.428571428572,100.0,84.64032721209009,82.49624459422388,23.20826781263691,51.12821044442915,39.492651243777196,0.7591247684145127,33.333333333333336,88.1763652110034,87.64189020088799,11.8236347889966
2022-05-19,Indiranagar,CMH Road,46721,40.1486117993516,1.5,100.0,100.0,3,143.442,30.33565889447323,84.34076392841561,67.86843395745593,109,Clear,No,2022,5,3,Thursday,0,2,19,49780.0,41356.0,31036.428571428572,100.0,100.0,84.69048356392531,37.78923097167444,26.439989647255555,37.58708274766939,0.8593268936741851,25.0,88.1763652110034,87.64189020088799,11.8236347889966
2022-05-20,Indiranagar,CMH Road,21303,45.99229623381073,1.1125113800292443,71.33010584347582,100.0,0,92.606,30.768768833966032,97.06485394287688,71.45616588909441,101,Fog,No,2022,5,4,Friday,0,2,20,46721.0,37075.0,31802.85714285714,100.0,100.0,84.69048356392531,40.1486117993516,30.915004818437936,39.54545734082597,2.1589586552978792,71.33010584347582,88.1763652110034,87.64189020088799,-16.84625936752758
2022-05-21,Indiranagar,CMH Road,29655,32.46666258513256,1.5,92.39193388588168,100.0,4,109.31,53.635953215462806,95.9180137352818,58.38486614561468,104,Clear,No,2022,5,5,Saturday,1,2,21,21303.0,23166.0,29549.714285714286,71.33010584347582,68.48052139663076,80.59478439870756,45.99229623381073,47.21304893976557,41.69935611445065,1.0948124291058021,18.478386777176336,88.1763652110034,87.64189020088799,4.215568674878284
2022-05-23,Indiranagar,CMH Road,33825,33.5717336140485,1.5,100.0,100.0,2,117.65,46.90082127064437,64.29697951748305,60.037109158287166,115,Fog,Yes,2022,5,0,Monday,0,2,23,29655.0,22841.0,30476.714285714286,92.39193388588168,80.31840029514366,84.01070046860056,32.46666258513256,53.22842073216358,39.59272949236022,0.9925124497870952,33.333333333333336,88.1763652110034,87.64189020088799,11.8236347889966
2022-05-24,Indiranagar,CMH Road,48449,34.6877704117613,1.5,100.0,100.0,1,146.898,41.70530094014171,60.87705719155693,72.25226416574327,108,Clear,No,2022,5,1,Tuesday,0,2,24,33825.0,11859.0,32045.85714285714,100.0,44.03446325570271,86.82235756929433,33.5717336140485,44.31561631175173,36.784631332629495,0.7159646310916903,50.0,88.1763652110034,87.64189020088799,11.8236347889966
2022-05-25,Indiranagar,CMH Road,45943,44.4890537039672,1.5,100.0,100.0,3,141.886,19.72532606083181,78.75114953124088,99.93964254277692,89,Clear,No,2022,5,2,Wednesday,0,2,25,48449.0,31178.0,37273.0,100.0,100.0,94.81743424705108,34.6877704117613,23.20826781263691,35.409224775488,0.968353257383436,25.0,88.1763652110034,87.64189020088799,11.8236347889966
2022-05-26,Indiranagar,CMH Road,40716,37.90795807229757,1.5,100.0,100.0,4,131.43200000000002,15.097082870489556,73.93197669544753,86.87435430830749,105,Clear,No,2022,5,3,Thursday,0,2,26,45943.0,49780.0,39382.28571428572,100.0,100.0,94.81743424705108,44.4890537039672,37.78923097167444,38.44933704567804,0.9310334529987614,20.0,88.1763652110034,87.64189020088799,11.8236347889966
2022-05-27,Indiranagar,CMH Road,33490,43.29223585637112,1.5,100.0,100.0,1,116.98,24.75983533346071,82.35203337415984,97.48935506540032,103,Rain,No,2022,5,4,Friday,0,2,27,40716.0,46721.0,38087.42857142857,100.0,100.0,94.81743424705108,37.90795807229757,40.1486117993516,38.46629806005278,1.2926914259889852,50.0,88.1763652110034,87.64189020088799,11.8236347889966
2022-05-28,Indiranagar,CMH Road,10466,27.58430349748875,1.1335278274210403,36.0414614732889,50.78957490060112,0,70.932,65.8266483209124,66.48437421720806,80.95573476517104,200,Fog,No,2022,5,5,Saturday,1,2,28,33490.0,21303.0,36197.28571428572,100.0,71.33010584347582,94.81743424705108,43.29223585637112,45.99229623381073,38.915387211055574,2.6356108826188374,36.0414614732889,88.1763652110034,87.64189020088799,-52.1349037377145
2022-05-29,Indiranagar,CMH Road,24813,51.61778479579289,1.0852817131043797,85.01186731748803,100.0,1,99.626,29.70633647264921,63.849764966302864,73.34791492727054,103,Clear,No,2022,5,6,Sunday,1,2,29,10466.0,29655.0,34649.142857142855,36.0414614732889,92.39193388588168,89.77619933702438,27.58430349748875,32.46666258513256,36.285673963009565,2.080271825083339,42.50593365874401,88.1763652110034,87.64189020088799,-3.1644978935153745
2022-05-30,Indiranagar,CMH Road,51607,30.62764057841625,1.5,100.0,100.0,1,153.214,37.47428608639611,95.87112467476938,62.074151810373664,106,Clear,No,2022,5,0,Monday,0,2,30,24813.0,33825.0,33957.42857142857,85.01186731748803,100.0,88.72190411296813,51.61778479579289,33.5717336140485,39.02154856453247,0.5934784153005649,50.0,88.1763652110034,87.64189020088799,11.8236347889966
2022-05-31,Indiranagar,CMH Road,38050,33.49207525039573,1.5,100.0,100.0,3,126.1,13.051270412204834,79.96734097820354,56.272904477049096,111,Clear,No,2022,5,1,Tuesday,0,2,31,51607.0,48449.0,36497.71428571428,100.0,100.0,88.72190411296813,30.62764057841625,34.6877704117613,38.60096384515644,0.8802122273428576,25.0,88.1763652110034,87.64189020088799,11.8236347889966
2022-06-01,Indiranagar,CMH Road,46932,51.76021458759929,1.5,100.0,100.0,0,143.864,79.48583230769012,60.91282920059389,77.49417797438761,94,Clear,No,2022,6,2,Wednesday,0,2,1,38050.0,45943.0,35012.142857142855,100.0,100.0,88.72190411296813,33.49207525039573,44.4890537039672,38.430150250675645,1.1028768129975133,100.0,88.1763652110034,87.64189020088799,11.8236347889966
2022-06-02,Indiranagar,CMH Road,36395,20.0,1.5,100.0,100.0,2,122.79,49.3643522254724,71.14601362091273,69.43065304465205,116,Clear,No,2022,6,3,Thursday,0,2,2,46932.0,40716.0,35153.42857142857,100.0,100.0,88.72190411296813,51.76021458759929,37.90795807229757,39.46888751976594,0.5495260337958511,33.333333333333336,88.1763652110034,87.64189020088799,11.8236347889966
2022-06-03,Indiranagar,CMH Road,22317,62.41922531893938,1.009688935367255,71.32723741294568,100.0,3,94.634,25.35776973945032,81.04174499563823,50.55231800283242,99,Rain,No,2022,6,4,Friday,0,2,3,36395.0,33490.0,34536.142857142855,100.0,100.0,88.72190411296813,20.0,43.29223585637112,36.91060779515201,2.7969362064318406,17.83180935323642,88.1763652110034,87.64189020088799,-16.849127798057722
2022-06-04,Indiranagar,CMH Road,20001,60.58626516962815,1.2606663982750228,66.34586466109027,100.0,1,90.00200000000001,33.060301639584075,77.47262346282555,98.1029224013819,96,Rain,No,2022,6,5,Saturday,1,2,4,22317.0,10466.0,32940.0,71.32723741294568,36.0414614732889,84.62579517196036,62.41922531893938,27.58430349748875,39.64303486123318,3.0291618003913876,33.17293233054514,88.1763652110034,87.64189020088799,-21.830500549913125
2022-06-05,Indiranagar,CMH Road,23498,58.97918914591765,1.129586773132216,83.10875739084081,100.0,1,96.996,32.30109139702195,72.77267401666943,66.48765461438828,100,Clear,No,2022,6,6,Sunday,1,2,5,20001.0,24813.0,34302.142857142855,66.34586466109027,85.01186731748803,88.95499562736056,60.58626516962815,51.61778479579289,44.35760081439595,2.5099663437704334,41.554378695420404,88.1763652110034,87.64189020088799,-5.067607820162593
2022-06-06,Indiranagar,CMH Road,36454,49.01069355627171,1.5,100.0,100.0,1,122.908,39.21907767285115,73.42344840752736,67.52044724090192,84,Clear,No,2022,6,0,Monday,0,2,6,23498.0,51607.0,34114.28571428572,83.10875739084081,100.0,88.68312278069668,58.97918914591765,30.62764057841625,45.40923000727093,1.344453106827007,50.0,88.1763652110034,87.64189020088799,11.8236347889966
2022-06-07,Indiranagar,CMH Road,31519,37.22058058526783,1.5,100.0,100.0,1,113.038,57.33047748956553,97.15383903505015,57.0678621566052,97,Fog,No,2022,6,1,Tuesday,0,2,7,36454.0,38050.0,31949.571428571428,100.0,100.0,88.68312278069668,49.01069355627171,33.49207525039573,48.03538043267884,1.1808934479287996,50.0,88.1763652110034,87.64189020088799,11.8236347889966
